You are now connected to database "cotraveller" as user "johnny".
 user_id | username  | password | gender |                    avatar_url                    |        join_date         
---------+-----------+----------+--------+--------------------------------------------------+--------------------------
      10 | ian       | password | Male   | http://cdn.onlinewebfonts.com/svg/img_258083.png | 2023-03-10T09:59:42.783Z
       9 | helen     | password | Female | http://cdn.onlinewebfonts.com/svg/img_258083.png | 2023-03-10T08:59:42.783Z
       8 | gary      | password | Male   | http://cdn.onlinewebfonts.com/svg/img_258083.png | 2023-03-10T07:59:42.783Z
       7 | frank     | password | Male   | http://cdn.onlinewebfonts.com/svg/img_258083.png | 2023-03-10T06:59:42.783Z
       6 | ellie     | password | Female | http://cdn.onlinewebfonts.com/svg/img_258083.png | 2023-03-10T05:59:42.783Z
       5 | david     | password | Male   | http://cdn.onlinewebfonts.com/svg/img_258083.png | 2023-03-10T04:59:42.783Z
       4 | catherine | password | Female | http://cdn.onlinewebfonts.com/svg/img_258083.png | 2023-03-10T03:59:42.783Z
       3 | billy     | password | Male   | http://cdn.onlinewebfonts.com/svg/img_258083.png | 2023-03-10T02:59:42.783Z
       2 | abbie     | password | Female | http://cdn.onlinewebfonts.com/svg/img_258083.png | 2023-03-10T01:59:42.783Z
       1 | johnny    | password | Male   | http://cdn.onlinewebfonts.com/svg/img_258083.png | 2023-03-10T00:59:42.783Z
(10 rows)

 post_id |        post_date         |       post_updated       |                       title                       |    city     | gender_of_date |    date    |      occasion       |                                                                                  description                                                                                  | user_id 
---------+--------------------------+--------------------------+---------------------------------------------------+-------------+----------------+------------+---------------------+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------
      10 | 2023-03-10T10:59:42.783Z | 2023-03-10T10:59:42.783Z | Want to make my ex-gf jealous at a birthday party | London      | Female         | 2023-03-17 | Birthday            | Found out my ex-girlfriend is taking her new boyfriend to a mutual friend's birthday party so looking for a girl to join me so I don't look like a complete loser.            |      10
       9 | 2023-03-10T09:59:42.783Z | 2023-03-10T09:59:42.783Z | Need a plus one for my cousin's wedding           | Hereford    | Female         | 2023-03-25 | Wedding             | Have to go to my cousin's wedding in a couple of weeks but still haven't found a plus one yet, so desparately looking for someone who is free on the 25th.                    |       9
       8 | 2023-03-10T08:59:42.783Z | 2023-03-10T08:59:42.783Z | I want to look like a stud at my friend's party   | London      | Female         | 2023-03-25 | Party               | I'm going to a friend's party in a couple of weeks and want to look like a lady's man so need a girl to go with.                                                              |       8
       7 | 2023-03-10T07:59:42.783Z | 2023-03-10T07:59:42.783Z | Anyone want to go indoor climbing?                | Londonderry | Either         | 2023-03-19 | Activity            | Was meant to go indoor climbing next weekend but my friend has had to pull out so looking for someone to go with.                                                             |       7
       6 | 2023-03-10T06:59:42.783Z | 2023-03-10T06:59:42.783Z | Hunky guy needed for my friend's birthday party   | Exeter      | Male           | 2023-04-08 | Birthday            | My best mate has invited me to her birthday party. She keeps teasing me about being single so I need to pretend to all our friends I now have a hunky boyfriend.              |       6
       5 | 2023-03-10T05:59:42.783Z | 2023-03-10T05:59:42.783Z | Need a fake date to help build my confidence      | Manchester  | Male           | 2023-03-22 | Confidence Building | I've only been on a few dates in my life and looking for a guy to help me build my confidence.                                                                                |       5
       4 | 2023-03-10T04:59:42.783Z | 2023-03-10T04:59:42.783Z | Double date with ex-boyfriend, need handsome guy  | Cardiff     | Male           | 2023-03-23 | Double Date         | Not sure why, but my ex-boyfriend has invited me out on a double date. He will be taking his new girlfriend so I need a super handsome guy to join so I can make him jealous. |       4
       3 | 2023-03-10T03:59:42.783Z | 2023-03-10T03:59:42.783Z | My parents think I have a girlfriend...           | Manchester  | Female         | 2023-03-19 | Meet the Parents    | I told my parents I have a girlfriend so need to bring someone to their house to maintain that lie.                                                                           |       3
       2 | 2023-03-10T02:59:42.783Z | 2023-03-10T02:59:42.783Z | Going to a house party, need female friend        | Aberdeen    | Female         | 2023-03-11 | Party               | Going to a house party but don't know the host that well so would like to bring someone to keep me company.                                                                   |       2
       1 | 2023-03-10T01:59:42.783Z | 2023-03-10T01:59:42.783Z | Need a fake GF for friend's wedding next Friday   | London      | Female         | 2023-03-17 | Wedding             | I have a wedding in London next Friday and need someone to pretend to be my girlfriend so I'm not the only one out of my group of friends who is single.                      |       1
(10 rows)

 reply_id |        reply_date        |                                                                                     reply                                                                                      | post_id | user_id 
----------+--------------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------+---------
       20 | 2023-03-11T05:59:42.783Z | Hi Catherine. I'm not handsome but have really good banter. I'm up for going on your double date.                                                                              |       4 |      10
       19 | 2023-03-11T05:59:42.783Z | Hi Ellie. I'm free that day. What time is your friend's birthday party?                                                                                                        |       6 |      10
       18 | 2023-03-11T05:59:42.783Z | Hey Frank. I've just started climbing so would love to join you.                                                                                                               |       7 |       9
       17 | 2023-03-11T05:59:42.783Z | Hey Gary. Take me with you to your friend's party and everyone will think you are a stallion.                                                                                  |       8 |       9
       16 | 2023-03-11T05:59:42.783Z | I'm a model with really defined facial features and a six pack so I will make your ex-boyfriend jealous.                                                                       |       4 |       8
       15 | 2023-03-11T05:59:42.783Z | I'm a proper ladies man. Want to take me to your friend's birthday party?                                                                                                      |       6 |       8
       14 | 2023-03-11T05:59:42.783Z | Hi David. I know Manchester quite well so can show you around and we can go for a drink and play some pool to help you build your confidence.                                  |       5 |       7
       13 | 2023-03-11T05:59:42.783Z | Hi Catherine. I live in Cardiff so can join you on your double date with your ex-bf. Seeing you with me will make him want you back.                                           |       4 |       7
       12 | 2023-03-11T05:59:42.783Z | Don't worry Ian, I can come with you to your friend's birthday party and not make you look like a loser in front of your ex-girlfriend!                                        |      10 |       6
       11 | 2023-03-11T05:59:42.783Z | OMG!!! I love weddings! I'll come with you. I'm not buying a wedding gift for your friend though.                                                                              |       1 |       6
       10 | 2023-03-11T05:59:42.783Z | Hi Ellie. I do a lot of climbing so I'm quite hunky. I'm looking to build my confidence in dating so would love to join you at your friend's party.                            |       6 |       5
        9 | 2023-03-11T05:59:42.783Z | I'm really good at indoor climbing so I'm up for this.                                                                                                                         |       7 |       5
        8 | 2023-03-11T05:59:42.783Z | Hi Billy. I'm a great actor so your parents will definitely think I'm your new girlfriend.                                                                                     |       3 |       4
        7 | 2023-03-11T05:59:42.783Z | Hi Abbie. I've always wanted to visit Aberdeen so I can come to your friend's house party.                                                                                     |       2 |       4
        6 | 2023-03-11T05:59:42.783Z | Hi Catherine. I'm the most handsome guy on my street so I will make your ex-boyfriend jealous and angry by making his current girlfriend fall in love with me.                 |       4 |       3
        5 | 2023-03-11T05:59:42.783Z | My mum and gran tell me I'm a hunk so I can be that person you bring to your friend's birthday party.                                                                          |       6 |       3
        4 | 2023-03-11T04:59:42.783Z | Hey Helen. I'm free on the 25th to be your plus one at your cousin's wedding.                                                                                                  |       9 |       2
        3 | 2023-03-11T03:59:42.783Z | Hi Johnny. I'll pretend to be your girlfriend at your friend's wedding. I bought a new dress a couple of weeks ago and I'm dying to wear it!                                   |       1 |       2
        2 | 2023-03-11T02:59:42.783Z | Hi Catherine. I can join you on your date date. I am super charming so will make your ex-boyfriend jealous.                                                                    |       4 |       1
        1 | 2023-03-11T01:59:42.783Z | Hi Ellie. I'm not a hunk but free on that date. I have a little bit of a beer belly but can pump iron in the gym every day to look good for your best friend's birthday party. |       6 |       1
(20 rows)

 message_id |       message_date       |      message      | sender_user_id | sender_username |                sender_avatar_url                 | receiver_user_id | receiver_username |               receiver_avatar_url                
         36 | 2023-03-11T01:01:17.783Z | Direct message 36 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                6 | ellie             | http://cdn.onlinewebfonts.com/svg/img_258083.png
         35 | 2023-03-11T01:01:16.783Z | Direct message 35 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                6 | ellie             | http://cdn.onlinewebfonts.com/svg/img_258083.png
         34 | 2023-03-11T01:01:15.783Z | Direct message 34 |              6 | ellie           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         33 | 2023-03-11T01:01:14.783Z | Direct message 33 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                6 | ellie             | http://cdn.onlinewebfonts.com/svg/img_258083.png
         32 | 2023-03-11T01:01:13.783Z | Direct message 32 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                5 | david             | http://cdn.onlinewebfonts.com/svg/img_258083.png
         31 | 2023-03-11T01:01:12.783Z | Direct message 31 |              5 | david           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         30 | 2023-03-11T01:01:11.783Z | Direct message 30 |              5 | david           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         29 | 2023-03-11T01:01:10.783Z | Direct message 29 |              5 | david           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         28 | 2023-03-11T01:01:09.783Z | Direct message 28 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                5 | david             | http://cdn.onlinewebfonts.com/svg/img_258083.png
         27 | 2023-03-11T01:01:08.783Z | Direct message 27 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                5 | david             | http://cdn.onlinewebfonts.com/svg/img_258083.png
         26 | 2023-03-11T01:01:07.783Z | Direct message 26 |              5 | david           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         25 | 2023-03-11T01:01:06.783Z | Direct message 25 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                5 | david             | http://cdn.onlinewebfonts.com/svg/img_258083.png
         24 | 2023-03-11T01:01:05.783Z | Direct message 24 |              4 | catherine       | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         23 | 2023-03-11T01:01:04.783Z | Direct message 23 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                4 | catherine         | http://cdn.onlinewebfonts.com/svg/img_258083.png
         22 | 2023-03-11T01:01:03.783Z | Direct message 22 |              4 | catherine       | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         21 | 2023-03-11T01:01:02.783Z | Direct message 21 |              4 | catherine       | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         20 | 2023-03-11T01:01:01.783Z | Direct message 20 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                4 | catherine         | http://cdn.onlinewebfonts.com/svg/img_258083.png
         19 | 2023-03-11T01:01:00.783Z | Direct message 19 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                4 | catherine         | http://cdn.onlinewebfonts.com/svg/img_258083.png
         18 | 2023-03-11T01:00:59.783Z | Direct message 18 |              4 | catherine       | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         17 | 2023-03-11T01:00:58.783Z | Direct message 17 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                4 | catherine         | http://cdn.onlinewebfonts.com/svg/img_258083.png
         16 | 2023-03-11T01:00:57.783Z | Direct message 16 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                3 | billy             | http://cdn.onlinewebfonts.com/svg/img_258083.png
         15 | 2023-03-11T01:00:56.783Z | Direct message 15 |              3 | billy           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         14 | 2023-03-11T01:00:55.783Z | Direct message 14 |              3 | billy           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         13 | 2023-03-11T01:00:54.783Z | Direct message 13 |              3 | billy           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
         12 | 2023-03-11T01:00:53.783Z | Direct message 12 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                3 | billy             | http://cdn.onlinewebfonts.com/svg/img_258083.png
         11 | 2023-03-11T01:00:52.783Z | Direct message 11 |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                3 | billy             | http://cdn.onlinewebfonts.com/svg/img_258083.png
         10 | 2023-03-11T01:00:51.783Z | Direct message 10 |              3 | billy           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
          9 | 2023-03-11T01:00:50.783Z | Direct message 9  |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                3 | billy             | http://cdn.onlinewebfonts.com/svg/img_258083.png
          8 | 2023-03-11T01:00:49.783Z | Direct message 8  |              2 | abbie           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
          7 | 2023-03-11T01:00:48.783Z | Direct message 7  |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                2 | abbie             | http://cdn.onlinewebfonts.com/svg/img_258083.png
          6 | 2023-03-11T01:00:47.783Z | Direct message 6  |              2 | abbie           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
          5 | 2023-03-11T01:00:46.783Z | Direct message 5  |              2 | abbie           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
          4 | 2023-03-11T01:00:45.783Z | Direct message 4  |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                2 | abbie             | http://cdn.onlinewebfonts.com/svg/img_258083.png
          3 | 2023-03-11T01:00:44.783Z | Direct message 3  |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                2 | abbie             | http://cdn.onlinewebfonts.com/svg/img_258083.png
          2 | 2023-03-11T01:00:43.783Z | Direct message 2  |              2 | abbie           | http://cdn.onlinewebfonts.com/svg/img_258083.png |                1 | johnny            | http://cdn.onlinewebfonts.com/svg/img_258083.png
          1 | 2023-03-11T01:00:42.783Z | Direct message 1  |              1 | johnny          | http://cdn.onlinewebfonts.com/svg/img_258083.png |                2 | abbie             | http://cdn.onlinewebfonts.com/svg/img_258083.png
(72 rows)

